unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted,fight_id,fight_title,winning_fighter_name,losing_fighter_name,weight_class,method_of_victory,specific_victory_details,ending_round,ending_time,fight_url
6476,3203,295,3,"Aljamain Sterling",0,33,67,0,2,0,0:00,0,0,17,42,8,15,7,9,31,65,0,0,1,1,3203,"UFC Fight Night: Ngannou vs. Velasquez","Aljamain Sterling","Jimmie Rivera",Bantamweight,U-DEC,NULL,3,5:00,58e21d505c082a9e
6477,2362,221,1,"Iuri Alcantara",0,9,15,0,0,0,0:21,0,1,4,9,3,3,0,1,6,11,0,1,1,1,2362,"UFC 190: Rousey vs Correia","Iuri Alcantara","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,7c9830ee4835f757
6478,2362,221,1,"Leandro Issa",0,22,39,1,1,0,3:45,0,4,13,23,0,0,1,5,2,6,0,0,12,22,2362,"UFC 190: Rousey vs Correia","Iuri Alcantara","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,7c9830ee4835f757
6479,2362,221,2,"Iuri Alcantara",0,22,41,0,0,0,0:47,0,2,15,33,3,4,0,0,12,27,2,4,4,6,2362,"UFC 190: Rousey vs Correia","Iuri Alcantara","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,7c9830ee4835f757
6480,2362,221,2,"Leandro Issa",0,9,17,0,4,0,1:16,0,0,3,7,2,2,1,4,6,13,0,0,0,0,2362,"UFC 190: Rousey vs Correia","Iuri Alcantara","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,7c9830ee4835f757
6481,2362,221,3,"Iuri Alcantara",0,34,58,0,0,0,1:03,0,1,23,44,4,6,1,1,13,27,6,11,9,13,2362,"UFC 190: Rousey vs Correia","Iuri Alcantara","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,7c9830ee4835f757
6482,2362,221,3,"Leandro Issa",0,6,14,0,5,0,0:25,0,0,5,10,0,1,1,3,5,13,0,0,1,1,2362,"UFC 190: Rousey vs Correia","Iuri Alcantara","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,7c9830ee4835f757
6483,119,11,1,"Leandro Issa",0,6,20,2,2,1,1:08,0,2,4,17,0,0,1,2,1,15,1,1,3,3,119,"UFC Fight Night: Saffiedine vs Lim","Russell Doane","Leandro Issa",Bantamweight,SUB,"Triangle Choke",2,4:59,f7bd56e197bab2a6
6484,119,11,1,"Russell Doane",0,29,48,0,0,0,2:35,1,1,11,29,0,0,1,1,2,14,2,3,8,13,119,"UFC Fight Night: Saffiedine vs Lim","Russell Doane","Leandro Issa",Bantamweight,SUB,"Triangle Choke",2,4:59,f7bd56e197bab2a6
6485,119,11,2,"Leandro Issa",0,12,35,0,8,0,0:22,0,0,8,28,1,4,3,3,11,32,1,3,0,0,119,"UFC Fight Night: Saffiedine vs Lim","Russell Doane","Leandro Issa",Bantamweight,SUB,"Triangle Choke",2,4:59,f7bd56e197bab2a6
6486,119,11,2,"Russell Doane",0,54,82,0,0,1,1:39,0,2,27,52,3,3,1,1,11,32,8,11,12,13,119,"UFC Fight Night: Saffiedine vs Lim","Russell Doane","Leandro Issa",Bantamweight,SUB,"Triangle Choke",2,4:59,f7bd56e197bab2a6
6487,371,35,1,"Taylor Lapilus",0,26,57,0,0,0,0:01,0,0,15,43,2,4,0,0,10,39,6,7,1,1,371,"UFC Fight Night: Arlovski vs. Barnett","Taylor Lapilus","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,f24144fbe9e32c10
6488,371,35,1,"Leandro Issa",0,8,25,2,7,0,2:56,0,0,2,16,1,2,4,4,5,20,2,2,0,0,371,"UFC Fight Night: Arlovski vs. Barnett","Taylor Lapilus","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,f24144fbe9e32c10
6489,371,35,2,"Taylor Lapilus",0,29,56,0,0,0,0:26,0,0,14,41,8,8,2,2,14,38,7,9,3,4,371,"UFC Fight Night: Arlovski vs. Barnett","Taylor Lapilus","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,f24144fbe9e32c10
6490,371,35,2,"Leandro Issa",0,12,35,0,2,0,1:02,0,0,3,19,3,7,3,6,9,32,0,0,0,0,371,"UFC Fight Night: Arlovski vs. Barnett","Taylor Lapilus","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,f24144fbe9e32c10
6491,371,35,3,"Taylor Lapilus",0,29,55,0,0,0,0:31,0,0,20,46,2,2,0,0,14,38,8,10,0,0,371,"UFC Fight Night: Arlovski vs. Barnett","Taylor Lapilus","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,f24144fbe9e32c10
6492,371,35,3,"Leandro Issa",0,3,8,1,5,0,2:33,0,0,1,3,2,4,0,0,2,6,1,1,0,0,371,"UFC Fight Night: Arlovski vs. Barnett","Taylor Lapilus","Leandro Issa",Bantamweight,U-DEC,NULL,3,5:00,f24144fbe9e32c10
6493,1646,153,1,"Frankie Saenz",0,31,49,1,1,0,1:22,0,1,10,21,0,3,7,9,16,31,0,0,1,2,1646,"UFC Fight Night: Holm vs. Shevchenko","Eddie Wineland","Frankie Saenz",Bantamweight,KO/TKO,Punches,3,1:54,8167500af262bba5
6494,1646,153,1,"Eddie Wineland",0,21,49,0,1,0,0:00,0,0,12,38,0,2,0,0,11,39,0,0,1,1,1646,"UFC Fight Night: Holm vs. Shevchenko","Eddie Wineland","Frankie Saenz",Bantamweight,KO/TKO,Punches,3,1:54,8167500af262bba5
6495,1646,153,2,"Frankie Saenz",0,22,59,0,2,0,0:00,0,0,14,45,2,6,6,8,21,58,0,0,1,1,1646,"UFC Fight Night: Holm vs. Shevchenko","Eddie Wineland","Frankie Saenz",Bantamweight,KO/TKO,Punches,3,1:54,8167500af262bba5
6496,1646,153,2,"Eddie Wineland",0,15,57,0,0,0,0:00,0,0,9,50,6,7,0,0,15,57,0,0,0,0,1646,"UFC Fight Night: Holm vs. Shevchenko","Eddie Wineland","Frankie Saenz",Bantamweight,KO/TKO,Punches,3,1:54,8167500af262bba5
6497,1646,153,3,"Frankie Saenz",0,6,24,0,1,0,0:00,0,0,3,16,0,5,3,3,6,24,0,0,0,0,1646,"UFC Fight Night: Holm vs. Shevchenko","Eddie Wineland","Frankie Saenz",Bantamweight,KO/TKO,Punches,3,1:54,8167500af262bba5
6498,1646,153,3,"Eddie Wineland",1,16,33,0,0,0,0:05,0,0,14,31,1,1,0,0,12,27,1,2,2,3,1646,"UFC Fight Night: Holm vs. Shevchenko","Eddie Wineland","Frankie Saenz",Bantamweight,KO/TKO,Punches,3,1:54,8167500af262bba5
6499,2245,211,1,"Marlon Vera",1,13,17,0,0,0,0:03,0,0,7,9,0,1,5,6,7,11,0,0,5,5,2245,"UFC Fight Night: Thompson vs. Pettis","Marlon Vera","Frankie Saenz",Bantamweight,KO/TKO,Punch,1,1:25,971b3d35c302cf8f
6500,2245,211,1,"Frankie Saenz",0,4,10,0,0,0,0:00,0,0,1,5,1,3,2,2,4,10,0,0,0,0,2245,"UFC Fight Night: Thompson vs. Pettis","Marlon Vera","Frankie Saenz",Bantamweight,KO/TKO,Punch,1,1:25,971b3d35c302cf8f
6501,1635,152,1,"Frankie Saenz",0,15,40,0,0,0,0:00,0,0,4,23,5,11,6,6,13,36,2,4,0,0,1635,"UFC Fight Night: Rodriguez vs. Penn","Augusto Mendes","Frankie Saenz",Bantamweight,S-DEC,NULL,3,5:00,b60bbec8ec98941b
6502,1635,152,1,"Augusto Mendes",0,28,52,1,3,0,0:51,0,1,11,31,2,3,3,5,11,30,5,8,0,1,1635,"UFC Fight Night: Rodriguez vs. Penn","Augusto Mendes","Frankie Saenz",Bantamweight,S-DEC,NULL,3,5:00,b60bbec8ec98941b
6503,1635,152,2,"Frankie Saenz",1,13,41,0,3,0,0:49,0,0,6,27,3,8,2,4,6,32,4,6,1,1,1635,"UFC Fight Night: Rodriguez vs. Penn","Augusto Mendes","Frankie Saenz",Bantamweight,S-DEC,NULL,3,5:00,b60bbec8ec98941b
6504,1635,152,2,"Augusto Mendes",0,26,44,1,4,0,0:46,0,0,9,26,2,2,0,1,9,26,2,3,0,0,1635,"UFC Fight Night: Rodriguez vs. Penn","Augusto Mendes","Frankie Saenz",Bantamweight,S-DEC,NULL,3,5:00,b60bbec8ec98941b
6505,1635,152,3,"Frankie Saenz",0,21,35,0,1,0,1:45,0,0,6,18,4,5,4,4,7,19,7,8,0,0,1635,"UFC Fight Night: Rodriguez vs. Penn","Augusto Mendes","Frankie Saenz",Bantamweight,S-DEC,NULL,3,5:00,b60bbec8ec98941b
6506,1635,152,3,"Augusto Mendes",0,20,46,2,2,0,0:35,0,0,13,38,2,3,0,0,10,33,5,8,0,0,1635,"UFC Fight Night: Rodriguez vs. Penn","Augusto Mendes","Frankie Saenz",Bantamweight,S-DEC,NULL,3,5:00,b60bbec8ec98941b
6507,1772,166,1,"Vaughan Lee",0,4,4,0,0,0,0:00,0,0,3,3,1,1,0,0,4,4,0,0,0,0,1772,"UFC Fight Night: Munoz vs Mousasi","Iuri Alcantara","Vaughan Lee",Bantamweight,KO/TKO,Punch,1,0:25,2133f8798f089140
6508,1772,166,1,"Iuri Alcantara",1,5,10,0,0,0,0:03,0,0,4,8,1,1,0,1,2,6,0,0,3,4,1772,"UFC Fight Night: Munoz vs Mousasi","Iuri Alcantara","Vaughan Lee",Bantamweight,KO/TKO,Punch,1,0:25,2133f8798f089140
6509,1430,132,1,"Chris Cariaso",0,18,23,0,1,0,0:36,0,0,7,10,7,8,1,2,5,6,10,14,0,0,1430,"UFC 138: Leben vs Munoz","Chris Cariaso","Vaughan Lee",Bantamweight,S-DEC,NULL,3,5:00,3ed2190f1d604432
6510,1430,132,1,"Vaughan Lee",0,31,42,3,5,2,3:28,0,0,3,12,4,6,6,6,2,6,8,12,3,6,1430,"UFC 138: Leben vs Munoz","Chris Cariaso","Vaughan Lee",Bantamweight,S-DEC,NULL,3,5:00,3ed2190f1d604432
6511,1430,132,2,"Chris Cariaso",0,16,30,1,1,0,3:08,0,3,9,22,1,1,0,1,6,20,1,1,3,3,1430,"UFC 138: Leben vs Munoz","Chris Cariaso","Vaughan Lee",Bantamweight,S-DEC,NULL,3,5:00,3ed2190f1d604432
6512,1430,132,2,"Vaughan Lee",0,48,57,1,1,0,0:49,0,0,2,9,2,3,1,2,5,14,0,0,0,0,1430,"UFC 138: Leben vs Munoz","Chris Cariaso","Vaughan Lee",Bantamweight,S-DEC,NULL,3,5:00,3ed2190f1d604432
6513,1430,132,3,"Chris Cariaso",0,45,63,1,1,1,2:37,0,5,19,36,6,7,2,2,10,17,6,8,11,20,1430,"UFC 138: Leben vs Munoz","Chris Cariaso","Vaughan Lee",Bantamweight,S-DEC,NULL,3,5:00,3ed2190f1d604432
6514,1430,132,3,"Vaughan Lee",0,22,29,0,3,0,1:20,0,0,5,12,3,3,3,3,4,11,7,7,0,0,1430,"UFC 138: Leben vs Munoz","Chris Cariaso","Vaughan Lee",Bantamweight,S-DEC,NULL,3,5:00,3ed2190f1d604432
6553,2081,196,1,"Yves Jabouin",0,18,26,2,2,0,3:38,0,2,5,9,0,1,0,0,2,6,0,0,3,4,2081,"UFC Fight Night: Holloway vs Oliveira","Felipe Arantes","Yves Jabouin",Bantamweight,SUB,Armbar,1,4:21,1bf7f647f309464e
6554,2081,196,1,"Felipe Arantes",0,8,10,0,1,1,0:15,1,0,2,3,2,2,0,1,0,2,1,1,3,3,2081,"UFC Fight Night: Holloway vs Oliveira","Felipe Arantes","Yves Jabouin",Bantamweight,SUB,Armbar,1,4:21,1bf7f647f309464e
6555,2946,273,1,"Yves Jabouin",0,20,56,1,1,0,0:23,0,0,12,43,8,13,0,0,18,53,2,3,0,0,2946,"UFC 186: Johnson vs Horiguchi","Thomas Almeida","Yves Jabouin",Bantamweight,KO/TKO,Punches,1,4:18,78f1457371e2ef6b
6556,2946,273,1,"Thomas Almeida",0,32,76,0,0,0,0:00,0,0,18,58,7,9,6,8,24,62,7,13,0,0,2946,"UFC 186: Johnson vs Horiguchi","Thomas Almeida","Yves Jabouin",Bantamweight,KO/TKO,Punches,1,4:18,78f1457371e2ef6b
6577,1836,173,1,"Miguel Torres ",0,37,67,0,0,1,0:02,0,0,4,30,10,14,4,4,10,35,8,13,0,0,1836,"WEC 34: Faber vs. Pulver","Miguel Torres","Yoshiro Maeda",Bantamweight,KO/TKO,NULL,3,5:00,1744dad5ab1fe406
6578,1836,173,1,"Yoshiro Maeda ",0,8,41,2,2,0,0:55,0,0,1,25,2,5,4,9,5,21,0,10,2,8,1836,"WEC 34: Faber vs. Pulver","Miguel Torres","Yoshiro Maeda",Bantamweight,KO/TKO,NULL,3,5:00,1744dad5ab1fe406
6579,1836,173,2,"Miguel Torres ",0,45,70,0,0,4,0:51,0,2,9,29,19,21,3,3,8,24,11,16,12,13,1836,"WEC 34: Faber vs. Pulver","Miguel Torres","Yoshiro Maeda",Bantamweight,KO/TKO,NULL,3,5:00,1744dad5ab1fe406
6580,1836,173,2,"Yoshiro Maeda ",0,12,35,0,0,1,0:41,0,1,7,28,1,2,4,5,6,19,2,11,4,5,1836,"WEC 34: Faber vs. Pulver","Miguel Torres","Yoshiro Maeda",Bantamweight,KO/TKO,NULL,3,5:00,1744dad5ab1fe406
6581,1836,173,3,"Miguel Torres ",0,43,82,0,0,0,0:00,0,0,19,56,3,4,1,1,21,56,2,4,0,1,1836,"WEC 34: Faber vs. Pulver","Miguel Torres","Yoshiro Maeda",Bantamweight,KO/TKO,NULL,3,5:00,1744dad5ab1fe406
6582,1836,173,3,"Yoshiro Maeda ",0,10,40,1,1,0,0:45,0,0,5,31,0,0,1,1,6,29,0,1,0,2,1836,"WEC 34: Faber vs. Pulver","Miguel Torres","Yoshiro Maeda",Bantamweight,KO/TKO,NULL,3,5:00,1744dad5ab1fe406
7209,3132,289,1,"Yves Jabouin",0,16,44,2,3,0,2:46,0,0,7,32,6,8,0,0,10,35,1,1,2,4,3132,"UFC 174: Johnson vs Bagautinov","Yves Jabouin","Mike Easton",Bantamweight,U-DEC,NULL,3,5:00,5fe5c8cb69d8825e
7210,3132,289,1,"Mike Easton",0,33,58,0,1,0,0:22,0,1,8,28,3,5,4,4,11,33,4,4,0,0,3132,"UFC 174: Johnson vs Bagautinov","Yves Jabouin","Mike Easton",Bantamweight,U-DEC,NULL,3,5:00,5fe5c8cb69d8825e
7211,3132,289,2,"Yves Jabouin",0,40,73,2,3,0,2:37,0,1,21,46,7,13,0,0,21,51,6,6,1,2,3132,"UFC 174: Johnson vs Bagautinov","Yves Jabouin","Mike Easton",Bantamweight,U-DEC,NULL,3,5:00,5fe5c8cb69d8825e
7212,3132,289,2,"Mike Easton",0,24,58,0,1,0,0:06,0,0,6,40,6,6,2,2,10,42,4,6,0,0,3132,"UFC 174: Johnson vs Bagautinov","Yves Jabouin","Mike Easton",Bantamweight,U-DEC,NULL,3,5:00,5fe5c8cb69d8825e
7213,3132,289,3,"Yves Jabouin",0,25,39,1,2,0,1:28,0,1,10,20,8,11,1,2,13,25,6,8,0,0,3132,"UFC 174: Johnson vs Bagautinov","Yves Jabouin","Mike Easton",Bantamweight,U-DEC,NULL,3,5:00,5fe5c8cb69d8825e
7214,3132,289,3,"Mike Easton",0,53,80,0,2,0,2:27,1,2,3,24,9,11,1,1,4,24,2,3,7,9,3132,"UFC 174: Johnson vs Bagautinov","Yves Jabouin","Mike Easton",Bantamweight,U-DEC,NULL,3,5:00,5fe5c8cb69d8825e
7215,2698,251,1,"Brian Bowles",0,21,46,2,3,0,2:35,1,3,3,26,1,2,0,0,2,13,2,11,0,4,2698,"WEC 28: Faber vs. Farrar","Brian Bowles","Charlie Valencia",Bantamweight,SUB,"Rear Naked Choke",2,2:50,68c111ed0f0f2f17
7216,2698,251,1,"Charlie Valencia ",0,14,28,0,1,0,1:12,2,0,4,17,2,2,3,4,3,11,3,7,3,5,2698,"WEC 28: Faber vs. Farrar","Brian Bowles","Charlie Valencia",Bantamweight,SUB,"Rear Naked Choke",2,2:50,68c111ed0f0f2f17
7217,2698,251,2,"Brian Bowles",1,15,25,0,0,1,1:48,0,2,7,16,1,1,2,2,5,13,2,3,3,3,2698,"WEC 28: Faber vs. Farrar","Brian Bowles","Charlie Valencia",Bantamweight,SUB,"Rear Naked Choke",2,2:50,68c111ed0f0f2f17
7218,2698,251,2,"Charlie Valencia ",0,8,14,0,0,0,0:12,0,0,2,8,1,1,1,1,2,6,2,4,0,0,2698,"WEC 28: Faber vs. Farrar","Brian Bowles","Charlie Valencia",Bantamweight,SUB,"Rear Naked Choke",2,2:50,68c111ed0f0f2f17
7219,1617,150,1,"Yoshiro Maeda ",1,12,24,0,1,0,0:32,0,0,3,14,5,6,3,3,7,17,3,5,1,1,1617,"WEC 32: Condit vs. Prater","Yoshiro Maeda","Charlie Valencia",Bantamweight,KO/TKO,Kick,1,2:29,43ef662233a92ef9
7220,1617,150,1,"Charlie Valencia ",0,9,26,0,0,0,0:04,0,0,4,20,3,3,0,1,3,18,4,6,0,0,1617,"WEC 32: Condit vs. Prater","Yoshiro Maeda","Charlie Valencia",Bantamweight,KO/TKO,Kick,1,2:29,43ef662233a92ef9
7221,1845,173,1,"Dominick Cruz",0,20,129,0,1,0,0:04,0,0,15,121,1,2,2,2,13,111,5,14,0,0,1845,"WEC 34: Faber vs. Pulver","Dominick Cruz","Charlie Valencia",Bantamweight,U-DEC,NULL,3,5:00,faa39c2f5956a7ee
7222,1845,173,1,"Charlie Valencia ",0,9,48,0,0,0,0:00,0,0,5,41,4,5,0,2,5,43,4,5,0,0,1845,"WEC 34: Faber vs. Pulver","Dominick Cruz","Charlie Valencia",Bantamweight,U-DEC,NULL,3,5:00,faa39c2f5956a7ee
7223,1845,173,2,"Dominick Cruz",0,20,117,0,1,0,0:14,0,0,13,105,1,4,2,3,16,112,0,0,0,0,1845,"WEC 34: Faber vs. Pulver","Dominick Cruz","Charlie Valencia",Bantamweight,U-DEC,NULL,3,5:00,faa39c2f5956a7ee
7224,1845,173,2,"Charlie Valencia ",0,15,53,0,1,0,0:02,0,0,10,47,3,4,1,1,11,47,3,5,0,0,1845,"WEC 34: Faber vs. Pulver","Dominick Cruz","Charlie Valencia",Bantamweight,U-DEC,NULL,3,5:00,faa39c2f5956a7ee
7225,1845,173,3,"Dominick Cruz",0,28,144,0,0,0,0:00,0,0,20,134,6,8,1,1,27,142,0,1,0,0,1845,"WEC 34: Faber vs. Pulver","Dominick Cruz","Charlie Valencia",Bantamweight,U-DEC,NULL,3,5:00,faa39c2f5956a7ee
7226,1845,173,3,"Charlie Valencia ",0,10,52,0,0,0,0:06,0,0,5,44,3,5,2,3,10,50,0,2,0,0,1845,"WEC 34: Faber vs. Pulver","Dominick Cruz","Charlie Valencia",Bantamweight,U-DEC,NULL,3,5:00,faa39c2f5956a7ee
7333,2716,253,1,"Lucas Martins",1,10,20,0,0,1,0:26,0,1,6,16,1,1,3,3,9,18,0,0,1,2,2716,"UFC Fight Night: Teixeira vs Bader","Lucas Martins","Junior Hernandez",Bantamweight,SUB,"Rear Naked Choke",1,1:10,b8e1a9db956e245b
7334,2716,253,1,"Junior Hernandez",0,6,13,0,0,0,0:00,0,0,2,7,1,2,1,1,4,10,0,0,0,0,2716,"UFC Fight Night: Teixeira vs Bader","Lucas Martins","Junior Hernandez",Bantamweight,SUB,"Rear Naked Choke",1,1:10,b8e1a9db956e245b
7421,2741,255,1,"Jumabieke Tuerxun",0,6,15,0,0,0,0:00,0,0,1,7,2,2,3,6,6,15,0,0,0,0,2741,"UFC Fight Night: Rockhold vs Bisping","Marcus Brimage","Jumabieke Tuerxun",Bantamweight,KO/TKO,Kick,1,2:58,c3d336f9aabc9fb6
7422,2741,255,1,"Marcus Brimage",1,6,17,0,0,0,0:02,0,0,3,10,0,1,2,5,4,14,0,0,1,2,2741,"UFC Fight Night: Rockhold vs Bisping","Marcus Brimage","Jumabieke Tuerxun",Bantamweight,KO/TKO,Kick,1,2:58,c3d336f9aabc9fb6
7423,215,21,1,"Jumabieke Tuerxun",0,22,66,0,0,0,0:37,0,0,8,43,3,11,4,5,14,58,0,0,1,1,215,"The Ultimate Fighter: Team Edgar vs. Team Penn Fin","Leandro Issa","Jumabieke Tuerxun",Bantamweight,SUB,Armbar,3,3:49,8fd355e482806ca7
7424,215,21,1,"Leandro Issa",0,15,62,0,2,0,0:00,0,0,4,48,1,2,10,12,15,62,0,0,0,0,215,"The Ultimate Fighter: Team Edgar vs. Team Penn Fin","Leandro Issa","Jumabieke Tuerxun",Bantamweight,SUB,Armbar,3,3:49,8fd355e482806ca7
7425,215,21,2,"Jumabieke Tuerxun",0,16,60,0,0,0,0:21,0,0,14,56,2,4,0,0,15,58,0,1,1,1,215,"The Ultimate Fighter: Team Edgar vs. Team Penn Fin","Leandro Issa","Jumabieke Tuerxun",Bantamweight,SUB,Armbar,3,3:49,8fd355e482806ca7
7426,215,21,2,"Leandro Issa",0,27,63,1,5,0,0:25,0,1,16,50,2,4,6,6,24,60,0,0,0,0,215,"The Ultimate Fighter: Team Edgar vs. Team Penn Fin","Leandro Issa","Jumabieke Tuerxun",Bantamweight,SUB,Armbar,3,3:49,8fd355e482806ca7
7427,215,21,3,"Jumabieke Tuerxun",0,2,8,0,0,0,0:05,0,0,2,8,0,0,0,0,2,8,0,0,0,0,215,"The Ultimate Fighter: Team Edgar vs. Team Penn Fin","Leandro Issa","Jumabieke Tuerxun",Bantamweight,SUB,Armbar,3,3:49,8fd355e482806ca7
7428,215,21,3,"Leandro Issa",0,29,45,1,1,3,3:01,1,4,3,15,1,1,1,1,3,13,0,0,2,4,215,"The Ultimate Fighter: Team Edgar vs. Team Penn Fin","Leandro Issa","Jumabieke Tuerxun",Bantamweight,SUB,Armbar,3,3:49,8fd355e482806ca7
7429,2836,263,1,"Anthony Birchak",0,5,12,1,1,0,0:26,0,0,4,8,0,1,0,0,0,2,0,0,4,7,2836,"UFC Fight Night: Dos Santos vs Miocic","Ian Entwistle","Anthony Birchak",Bantamweight,SUB,"Heel Hook",1,1:04,1b23096378482313
7430,2836,263,1,"Ian Entwistle",0,0,2,0,0,3,0:00,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2836,"UFC Fight Night: Dos Santos vs Miocic","Ian Entwistle","Anthony Birchak",Bantamweight,SUB,"Heel Hook",1,1:04,1b23096378482313
7431,704,64,1,"Thomas Almeida",1,26,52,0,0,0,0:05,0,0,19,44,4,5,1,1,18,43,6,7,0,0,704,"UFC Fight Night: Belfort vs Henderson","Thomas Almeida","Anthony Birchak",Bantamweight,KO/TKO,Punches,1,4:24,3c6659f1b09760ba
7432,704,64,1,"Anthony Birchak",0,27,91,0,5,0,0:22,0,0,16,71,3,10,8,10,24,84,3,7,0,0,704,"UFC Fight Night: Belfort vs Henderson","Thomas Almeida","Anthony Birchak",Bantamweight,KO/TKO,Punches,1,4:24,3c6659f1b09760ba
7437,3067,283,1,"Chico Camus",0,17,30,0,0,0,0:05,1,0,5,18,0,0,1,1,4,14,1,1,1,4,3067,"UFC 164: Henderson vs Pettis 2","Chico Camus","Kyung Ho Kang",Bantamweight,U-DEC,NULL,3,5:00,6ce1b33bccdfa676
7438,3067,283,1,"Kyung Ho Kang",0,22,44,1,1,0,3:31,0,3,6,24,3,6,0,0,3,13,0,0,6,17,3067,"UFC 164: Henderson vs Pettis 2","Chico Camus","Kyung Ho Kang",Bantamweight,U-DEC,NULL,3,5:00,6ce1b33bccdfa676
7439,3067,283,2,"Chico Camus",0,28,43,0,0,1,2:02,0,2,12,26,0,0,0,0,0,3,1,1,11,22,3067,"UFC 164: Henderson vs Pettis 2","Chico Camus","Kyung Ho Kang",Bantamweight,U-DEC,NULL,3,5:00,6ce1b33bccdfa676
7440,3067,283,2,"Kyung Ho Kang",0,46,51,1,1,0,2:48,0,3,3,7,0,0,0,0,0,1,0,0,3,6,3067,"UFC 164: Henderson vs Pettis 2","Chico Camus","Kyung Ho Kang",Bantamweight,U-DEC,NULL,3,5:00,6ce1b33bccdfa676
7441,3067,283,3,"Chico Camus",0,23,37,0,1,0,0:21,1,0,10,24,0,0,0,0,5,13,2,3,3,8,3067,"UFC 164: Henderson vs Pettis 2","Chico Camus","Kyung Ho Kang",Bantamweight,U-DEC,NULL,3,5:00,6ce1b33bccdfa676
7442,3067,283,3,"Kyung Ho Kang",0,49,78,1,1,0,2:59,1,2,5,30,1,3,0,0,1,23,0,3,5,7,3067,"UFC 164: Henderson vs Pettis 2","Chico Camus","Kyung Ho Kang",Bantamweight,U-DEC,NULL,3,5:00,6ce1b33bccdfa676
7443,564,52,1,"Ricardo Ramos",0,17,67,0,0,0,0:00,0,0,13,53,0,2,4,12,17,66,0,1,0,0,564,"UFC 227: Dillashaw vs. Garbrandt 2","Ricardo Ramos","Kyung Ho Kang",Bantamweight,S-DEC,NULL,3,5:00,65223fa6055df489
7444,564,52,1,"Kyung Ho Kang",0,24,55,1,2,0,0:13,0,1,12,43,2,2,8,8,22,53,0,0,0,0,564,"UFC 227: Dillashaw vs. Garbrandt 2","Ricardo Ramos","Kyung Ho Kang",Bantamweight,S-DEC,NULL,3,5:00,65223fa6055df489
7445,564,52,2,"Ricardo Ramos",0,24,40,1,1,1,0:43,0,0,10,23,4,6,1,1,12,26,0,0,3,4,564,"UFC 227: Dillashaw vs. Garbrandt 2","Ricardo Ramos","Kyung Ho Kang",Bantamweight,S-DEC,NULL,3,5:00,65223fa6055df489
7446,564,52,2,"Kyung Ho Kang",0,42,63,0,0,0,1:54,0,0,8,21,0,1,5,7,8,23,0,0,5,6,564,"UFC 227: Dillashaw vs. Garbrandt 2","Ricardo Ramos","Kyung Ho Kang",Bantamweight,S-DEC,NULL,3,5:00,65223fa6055df489
7447,564,52,3,"Ricardo Ramos",0,22,50,0,1,0,0:15,0,0,17,41,2,5,3,3,21,48,1,1,0,0,564,"UFC 227: Dillashaw vs. Garbrandt 2","Ricardo Ramos","Kyung Ho Kang",Bantamweight,S-DEC,NULL,3,5:00,65223fa6055df489
7448,564,52,3,"Kyung Ho Kang",0,35,80,0,0,0,0:00,0,0,18,56,4,9,8,10,30,75,0,0,0,0,564,"UFC 227: Dillashaw vs. Garbrandt 2","Ricardo Ramos","Kyung Ho Kang",Bantamweight,S-DEC,NULL,3,5:00,65223fa6055df489
7449,487,46,1,"Nathaniel Wood",0,23,63,1,2,1,0:53,1,1,10,43,2,4,7,12,18,57,1,2,0,0,487,"UFC Fight Night: Till vs. Masvidal","Nathaniel Wood","Jose Quinonez",Bantamweight,SUB,"Rear Naked Choke",2,2:46,40687c9412e0c279
7450,487,46,1,"Jose Quinonez",0,25,47,1,2,0,0:51,0,1,6,24,2,3,17,20,25,47,0,0,0,0,487,"UFC Fight Night: Till vs. Masvidal","Nathaniel Wood","Jose Quinonez",Bantamweight,SUB,"Rear Naked Choke",2,2:46,40687c9412e0c279
7451,487,46,2,"Nathaniel Wood",0,16,28,1,1,1,0:19,0,2,4,10,2,5,5,7,9,19,2,3,0,0,487,"UFC Fight Night: Till vs. Masvidal","Nathaniel Wood","Jose Quinonez",Bantamweight,SUB,"Rear Naked Choke",2,2:46,40687c9412e0c279
